persona_idno,persona_x_lugares_id,documento_idno,lugar_id,situacion_lugar,ordinal
mx-sv-per-003088,4762,mx-sv-doc-001462,86,Vecindad,1
mx-sv-per-003977,4763,mx-sv-doc-001462,135,Vecindad,1
mx-sv-per-003978,4764,mx-sv-doc-001463,86,,-1
mx-sv-per-003978,4765,mx-sv-doc-001463,86,,1
mx-sv-per-003979,4766,mx-sv-doc-001463,86,Vecindad,1
mx-sv-per-002998,4766,mx-sv-doc-001463,86,Vecindad,1
mx-sv-per-003980,4767,mx-sv-doc-001464,86,,-1
mx-sv-per-003980,4768,mx-sv-doc-001464,86,,1
mx-sv-per-003981,4769,mx-sv-doc-001464,86,Vecindad,1
mx-sv-per-003735,4769,mx-sv-doc-001464,86,Vecindad,1
mx-sv-per-003906,4770,mx-sv-doc-001465,86,,-1
mx-sv-per-003906,4771,mx-sv-doc-001465,86,,1
mx-sv-per-003464,4772,mx-sv-doc-001465,86,Vecindad,1
mx-sv-per-003982,4772,mx-sv-doc-001465,86,Vecindad,1
mx-sv-per-003983,4773,mx-sv-doc-001466,114,,-1
mx-sv-per-003983,4774,mx-sv-doc-001466,86,,1
mx-sv-per-003984,4775,mx-sv-doc-001466,114,Vecindad,1
mx-sv-per-003985,4776,mx-sv-doc-001466,133,Vecindad,1
mx-sv-per-003986,4777,mx-sv-doc-001466,86,,1
mx-sv-per-003987,4778,mx-sv-doc-001467,86,,-1
mx-sv-per-003987,4779,mx-sv-doc-001467,86,,1
mx-sv-per-003988,4780,mx-sv-doc-001467,86,Vecindad,1
mx-sv-per-003012,4781,mx-sv-doc-001467,86,Residente,1
mx-sv-per-003989,4782,mx-sv-doc-001468,86,,-1
mx-sv-per-003990,4783,mx-sv-doc-001468,86,Vecindad,1
mx-sv-per-003991,4784,mx-sv-doc-001469,86,,-1
mx-sv-per-003992,4785,mx-sv-doc-001469,86,Vecindad,1
mx-sv-per-003993,4786,mx-sv-doc-001470,86,,-1
mx-sv-per-003992,4787,mx-sv-doc-001470,86,Vecindad,1
mx-sv-per-003994,4788,mx-sv-doc-001471,86,,-1
mx-sv-per-003994,4789,mx-sv-doc-001471,256,,1
mx-sv-per-003995,4790,mx-sv-doc-001471,86,Vecindad,1
mx-sv-per-003996,4791,mx-sv-doc-001471,256,,1
mx-sv-per-003997,4792,mx-sv-doc-001472,86,,-1
mx-sv-per-003997,4793,mx-sv-doc-001472,86,,1
mx-sv-per-003998,4794,mx-sv-doc-001472,86,Vecindad,1
mx-sv-per-003999,4794,mx-sv-doc-001472,86,Vecindad,1
mx-sv-per-004000,4795,mx-sv-doc-001473,86,,-1
mx-sv-per-004001,4796,mx-sv-doc-001473,86,Vecindad,1
mx-sv-per-004003,4797,mx-sv-doc-001474,86,,1
mx-sv-per-003226,4798,mx-sv-doc-001474,86,Vecindad,1
mx-sv-per-004005,4799,mx-sv-doc-001475,86,,-1
mx-sv-per-004005,4800,mx-sv-doc-001475,86,,1
mx-sv-per-003005,4801,mx-sv-doc-001475,86,Vecindad,1
mx-sv-per-003012,4802,mx-sv-doc-001475,86,Residente,1
mx-sv-per-004006,4803,mx-sv-doc-001476,86,,-1
mx-sv-per-004006,4804,mx-sv-doc-001476,86,,1
mx-sv-per-003654,4805,mx-sv-doc-001476,86,Vecindad,1
mx-sv-per-004007,4806,mx-sv-doc-001476,86,Vecindad,1
mx-sv-per-004008,4807,mx-sv-doc-001477,86,,-1
mx-sv-per-004009,4807,mx-sv-doc-001477,86,,-1
mx-sv-per-004010,4807,mx-sv-doc-001477,86,,-1
mx-sv-per-004008,4808,mx-sv-doc-001477,86,,1
mx-sv-per-004009,4808,mx-sv-doc-001477,86,,1
mx-sv-per-004010,4808,mx-sv-doc-001477,86,,1
mx-sv-per-004011,4809,mx-sv-doc-001477,86,Vecindad,1
mx-sv-per-002901,4809,mx-sv-doc-001477,86,Vecindad,1
mx-sv-per-004012,4810,mx-sv-doc-001478,86,,-1
mx-sv-per-004012,4811,mx-sv-doc-001478,86,,1
mx-sv-per-003945,4812,mx-sv-doc-001478,86,Vecindad,1
mx-sv-per-003005,4812,mx-sv-doc-001478,86,Vecindad,1
mx-sv-per-004013,4813,mx-sv-doc-001479,257,,-2
mx-sv-per-004013,4814,mx-sv-doc-001479,86,,-1
mx-sv-per-004013,4817,mx-sv-doc-001479,86,,1
mx-sv-per-004014,4818,mx-sv-doc-001479,86,Vecindad,1
mx-sv-per-004015,4819,mx-sv-doc-001479,86,Residencia,1
mx-sv-per-004016,4820,mx-sv-doc-001480,86,,-1
mx-sv-per-004016,4821,mx-sv-doc-001480,86,,1
mx-sv-per-004017,4822,mx-sv-doc-001480,86,Vecindad,1
mx-sv-per-004018,4823,mx-sv-doc-001480,86,Vecindad,1
mx-sv-per-004019,4824,mx-sv-doc-001481,86,,-1
mx-sv-per-004019,4825,mx-sv-doc-001481,86,,1
mx-sv-per-004020,4826,mx-sv-doc-001481,86,Vecindad,1
mx-sv-per-004021,4826,mx-sv-doc-001481,86,Vecindad,1
mx-sv-per-004022,4827,mx-sv-doc-001481,86,Vecindad,1
mx-sv-per-004024,4828,mx-sv-doc-001482,86,,-1
mx-sv-per-004023,4828,mx-sv-doc-001482,86,,-1
mx-sv-per-004024,4829,mx-sv-doc-001482,86,,1
mx-sv-per-004023,4829,mx-sv-doc-001482,86,,1
mx-sv-per-004025,4830,mx-sv-doc-001482,86,Vecindad,1
mx-sv-per-004026,4830,mx-sv-doc-001482,86,Vecindad,1
mx-sv-per-003453,4831,mx-sv-doc-001482,86,Vecindad,1
mx-sv-per-004027,4832,mx-sv-doc-001483,86,,-1
mx-sv-per-003997,4832,mx-sv-doc-001483,86,,-1
mx-sv-per-004027,4833,mx-sv-doc-001483,86,,1
mx-sv-per-003997,4833,mx-sv-doc-001483,86,,1
mx-sv-per-002901,4834,mx-sv-doc-001483,86,Vecindad,1
mx-sv-per-003998,4834,mx-sv-doc-001483,86,Vecindad,1
mx-sv-per-003939,4835,mx-sv-doc-001484,86,,-1
mx-sv-per-003939,4836,mx-sv-doc-001484,86,,1
mx-sv-per-003226,4837,mx-sv-doc-001484,86,Vecindad,1
mx-sv-per-003559,4837,mx-sv-doc-001484,86,Vecindad,1
mx-sv-per-004028,4838,mx-sv-doc-001485,86,,-1
mx-sv-per-004028,4839,mx-sv-doc-001485,86,,1
mx-sv-per-003005,4840,mx-sv-doc-001485,86,Vecindad,1
mx-sv-per-003654,4841,mx-sv-doc-001485,86,Vecindad,1
mx-sv-per-004032,4842,mx-sv-doc-001486,86,,-1
mx-sv-per-004033,4842,mx-sv-doc-001486,86,,-1
mx-sv-per-004034,4842,mx-sv-doc-001486,86,,-1
mx-sv-per-004035,4842,mx-sv-doc-001486,86,,-1
mx-sv-per-004029,4842,mx-sv-doc-001486,86,,-1
mx-sv-per-004030,4842,mx-sv-doc-001486,86,,-1
mx-sv-per-004031,4842,mx-sv-doc-001486,86,,-1
mx-sv-per-004032,4843,mx-sv-doc-001486,218,,1
mx-sv-per-004033,4843,mx-sv-doc-001486,218,,1
mx-sv-per-004034,4843,mx-sv-doc-001486,218,,1
mx-sv-per-004035,4843,mx-sv-doc-001486,218,,1
mx-sv-per-004029,4843,mx-sv-doc-001486,218,,1
mx-sv-per-004030,4843,mx-sv-doc-001486,218,,1
mx-sv-per-004031,4843,mx-sv-doc-001486,218,,1
mx-sv-per-004036,4844,mx-sv-doc-001486,86,Vecindad,1
mx-sv-per-002910,4845,mx-sv-doc-001486,218,Vecindad,1
mx-sv-per-003591,4846,mx-sv-doc-001487,86,,-1
mx-sv-per-003591,4847,mx-sv-doc-001487,86,,1
mx-sv-per-004037,4848,mx-sv-doc-001487,86,Vecindad,1
mx-sv-per-004038,4849,mx-sv-doc-001488,86,,-1
mx-sv-per-004039,4849,mx-sv-doc-001488,86,,-1
mx-sv-per-004038,4850,mx-sv-doc-001488,86,,1
mx-sv-per-004039,4850,mx-sv-doc-001488,86,,1
mx-sv-per-002936,4851,mx-sv-doc-001488,86,Vecindad,1
mx-sv-per-002998,4851,mx-sv-doc-001488,86,Vecindad,1
mx-sv-per-004040,4852,mx-sv-doc-001489,86,,-1
mx-sv-per-004040,4853,mx-sv-doc-001489,86,,1
mx-sv-per-003992,4854,mx-sv-doc-001489,86,Vecindad,1
mx-sv-per-004041,4854,mx-sv-doc-001489,86,Vecindad,1
mx-sv-per-004042,4855,mx-sv-doc-001490,86,,-1
mx-sv-per-004042,4856,mx-sv-doc-001490,86,,1
mx-sv-per-003081,4857,mx-sv-doc-001490,86,Vecindad,1
mx-sv-per-004043,4857,mx-sv-doc-001490,86,Vecindad,1
mx-sv-per-004044,4858,mx-sv-doc-001491,86,,-1
mx-sv-per-004044,4859,mx-sv-doc-001491,258,,1
mx-sv-per-004045,4860,mx-sv-doc-001491,86,,1
mx-sv-per-004046,4861,mx-sv-doc-001491,258,Vecindad,1
mx-sv-per-004047,4862,mx-sv-doc-001492,86,,-1
mx-sv-per-004047,4863,mx-sv-doc-001492,86,,1
mx-sv-per-004048,4864,mx-sv-doc-001492,86,Vecindad,1
mx-sv-per-004049,4864,mx-sv-doc-001492,86,Vecindad,1
mx-sv-per-004050,4865,mx-sv-doc-001493,86,,-1
mx-sv-per-004050,4866,mx-sv-doc-001493,86,,1
mx-sv-per-004051,4867,mx-sv-doc-001493,86,Vecindad,1
mx-sv-per-003005,4867,mx-sv-doc-001493,86,Vecindad,1
mx-sv-per-004052,4868,mx-sv-doc-001494,86,,-1
mx-sv-per-004052,4869,mx-sv-doc-001494,86,,1
mx-sv-per-002923,4870,mx-sv-doc-001494,86,Vecindad,1
mx-sv-per-002638,4870,mx-sv-doc-001494,86,Vecindad,1
mx-sv-per-004053,4871,mx-sv-doc-001495,123,,-1
mx-sv-per-004053,4872,mx-sv-doc-001495,253,,1
mx-sv-per-003694,4873,mx-sv-doc-001495,123,,1
mx-sv-per-003649,4874,mx-sv-doc-001495,253,,1
mx-sv-per-002940,4875,mx-sv-doc-001496,86,,-1
mx-sv-per-002940,4876,mx-sv-doc-001496,259,,1
mx-sv-per-002942,4877,mx-sv-doc-001496,86,Vecindad,1
mx-sv-per-004054,4878,mx-sv-doc-001496,259,Vecindad,1
mx-sv-per-004055,4879,mx-sv-doc-001497,86,,-1
mx-sv-per-004055,4880,mx-sv-doc-001497,86,,1
mx-sv-per-004043,4881,mx-sv-doc-001497,86,Vecindad,1
mx-sv-per-004056,4882,mx-sv-doc-001497,86,Residencia,1
mx-sv-per-003762,4883,mx-sv-doc-001498,86,,-1
mx-sv-per-003762,4884,mx-sv-doc-001498,86,,1
mx-sv-per-003454,4885,mx-sv-doc-001498,86,Vecindad,1
mx-sv-per-004015,4885,mx-sv-doc-001498,86,Vecindad,1
mx-sv-per-004057,4886,mx-sv-doc-001499,86,,-1
mx-sv-per-004057,4887,mx-sv-doc-001499,123,,1
mx-sv-per-001324,4888,mx-sv-doc-001499,86,Vecindad,1
mx-sv-per-004058,4889,mx-sv-doc-001499,123,Vecindad,1
mx-sv-per-004059,4890,mx-sv-doc-001500,86,,-1
mx-sv-per-004059,4891,mx-sv-doc-001500,86,,1
mx-sv-per-004060,4892,mx-sv-doc-001500,86,Vecindad,1
mx-sv-per-004061,4892,mx-sv-doc-001500,86,Vecindad,1
mx-sv-per-004062,4893,mx-sv-doc-001501,146,,1
mx-sv-per-004063,4894,mx-sv-doc-001502,146,,1
mx-sv-per-004064,4895,mx-sv-doc-001503,146,,1
mx-sv-per-004065,4896,mx-sv-doc-001504,146,,1
mx-sv-per-004066,4897,mx-sv-doc-001505,27,lugar anterior 1,-1
mx-sv-per-004066,4898,mx-sv-doc-001505,146,,1
mx-sv-per-004067,4899,mx-sv-doc-001506,146,lugar anterior 1,-1
mx-sv-per-004067,4900,mx-sv-doc-001506,146,,1
mx-sv-per-004068,4901,mx-sv-doc-001507,146,,1
mx-sv-per-004069,4902,mx-sv-doc-001508,146,,1
mx-sv-per-004070,4903,mx-sv-doc-001509,146,,1
mx-sv-per-004071,4904,mx-sv-doc-001510,146,,1
mx-sv-per-004072,4905,mx-sv-doc-001511,146,,1
mx-sv-per-004073,4906,mx-sv-doc-001512,146,lugar anterior 1,-1
mx-sv-per-004073,4907,mx-sv-doc-001512,146,,1
mx-sv-per-004074,4908,mx-sv-doc-001513,146,,1
mx-sv-per-004075,4909,mx-sv-doc-001514,146,,1
mx-sv-per-004076,4910,mx-sv-doc-001515,146,,1
mx-sv-per-004077,4911,mx-sv-doc-001516,146,,1
mx-sv-per-004078,4912,mx-sv-doc-001517,146,,1
mx-sv-per-004079,4913,mx-sv-doc-001518,146,,1
mx-sv-per-004080,4914,mx-sv-doc-001519,146,,1
mx-sv-per-004081,4915,mx-sv-doc-001520,146,,1
mx-sv-per-004082,4916,mx-sv-doc-001521,146,,1
mx-sv-per-004083,4917,mx-sv-doc-001522,146,,1
mx-sv-per-004084,4918,mx-sv-doc-001523,59,lugar anterior 1,-1
mx-sv-per-004084,4919,mx-sv-doc-001523,146,,1
mx-sv-per-004085,4920,mx-sv-doc-001524,146,,1
mx-sv-per-004086,4920,mx-sv-doc-001524,146,,1
mx-sv-per-004087,4920,mx-sv-doc-001524,146,,1
mx-sv-per-004088,4921,mx-sv-doc-001525,146,,1
mx-sv-per-004089,4921,mx-sv-doc-001525,146,,1
mx-sv-per-004090,4921,mx-sv-doc-001525,146,,1
mx-sv-per-004091,4922,mx-sv-doc-001526,146,,1
mx-sv-per-004092,4922,mx-sv-doc-001526,146,,1
mx-sv-per-004093,4922,mx-sv-doc-001526,146,,1
mx-sv-per-004094,4923,mx-sv-doc-001527,146,,1
mx-sv-per-004095,4924,mx-sv-doc-001528,146,,1
mx-sv-per-004096,4925,mx-sv-doc-001529,146,,1
mx-sv-per-004097,4926,mx-sv-doc-001530,146,,1
mx-sv-per-004098,4927,mx-sv-doc-001531,146,,1
mx-sv-per-004099,4928,mx-sv-doc-001532,3,,-1
mx-sv-per-004099,4929,mx-sv-doc-001532,3,,1
mx-sv-per-004100,4930,mx-sv-doc-001532,3,Vecindad,1
mx-sv-per-004101,4931,mx-sv-doc-001532,3,Vecindad,1
mx-sv-per-004102,4932,mx-sv-doc-001532,3,Vecindad,1
mx-sv-per-004105,4933,mx-sv-doc-001533,3,Residencia,1
mx-sv-per-004106,4934,mx-sv-doc-001533,3,Vecindad,1
mx-sv-per-004107,4935,mx-sv-doc-001533,3,Vecindad,1
mx-sv-per-004108,4936,mx-sv-doc-001534,3,,-1
mx-sv-per-004108,4937,mx-sv-doc-001534,3,,1
mx-sv-per-004110,4938,mx-sv-doc-001534,3,Vecindad,1
mx-sv-per-004111,4939,mx-sv-doc-001534,3,Vecindad,1
mx-sv-per-004112,4940,mx-sv-doc-001534,22,Vecindad,1
mx-sv-per-004113,4941,mx-sv-doc-001535,42,,-1
mx-sv-per-004113,4942,mx-sv-doc-001535,3,,1
mx-sv-per-000697,4943,mx-sv-doc-001535,3,Vecindad,1
mx-sv-per-004114,4944,mx-sv-doc-001535,3,Residencia,1
mx-sv-per-004115,4945,mx-sv-doc-001535,42,Residencia,1
mx-sv-per-004116,4946,mx-sv-doc-001536,3,,-1
mx-sv-per-004116,4947,mx-sv-doc-001536,3,,1
mx-sv-per-004117,4948,mx-sv-doc-001536,3,Vecindad,1
mx-sv-per-004118,4949,mx-sv-doc-001536,3,Vecindad,1
mx-sv-per-004119,4950,mx-sv-doc-001537,3,,-1
mx-sv-per-004119,4951,mx-sv-doc-001537,3,,1
mx-sv-per-004121,4952,mx-sv-doc-001537,3,Residencia,1
mx-sv-per-003831,4953,mx-sv-doc-001537,3,Vecindad,1
mx-sv-per-004122,4954,mx-sv-doc-001538,42,,-1
mx-sv-per-004123,4954,mx-sv-doc-001538,42,,-1
mx-sv-per-004122,4955,mx-sv-doc-001538,260,,-2
mx-sv-per-004123,4955,mx-sv-doc-001538,260,,-2
mx-sv-per-004124,4956,mx-sv-doc-001538,42,,-1
mx-sv-per-004124,4957,mx-sv-doc-001538,29,,-2
mx-sv-per-004124,4958,mx-sv-doc-001538,3,,1
mx-sv-per-004126,4959,mx-sv-doc-001538,3,Vecindad,1
mx-sv-per-004128,4960,mx-sv-doc-001538,42,Vecindad,1
mx-sv-per-004131,4961,mx-sv-doc-001538,29,Vecindad,1
mx-sv-per-004130,4962,mx-sv-doc-001538,42,Vecindad,1
mx-sv-per-004132,4963,mx-sv-doc-001539,146,,1
mx-sv-per-004133,4964,mx-sv-doc-001540,146,,1
mx-sv-per-004134,4965,mx-sv-doc-001541,146,,1
mx-sv-per-004135,4966,mx-sv-doc-001542,146,,1
mx-sv-per-004136,4967,mx-sv-doc-001543,146,lugar anterior 1,-1
mx-sv-per-004136,4968,mx-sv-doc-001543,146,,1
mx-sv-per-004138,4969,mx-sv-doc-001544,146,,1
mx-sv-per-004139,4970,mx-sv-doc-001545,146,,1
mx-sv-per-004140,4971,mx-sv-doc-001546,146,,1
mx-sv-per-004141,4972,mx-sv-doc-001547,3,,-1
mx-sv-per-004141,4973,mx-sv-doc-001547,3,,1
mx-sv-per-004142,4975,mx-sv-doc-001548,42,,-1
mx-sv-per-004142,4976,mx-sv-doc-001548,3,,1
mx-sv-per-004143,4977,mx-sv-doc-001548,17,Vecindad,1
mx-sv-per-004144,4978,mx-sv-doc-001548,3,Vecindad,1
mx-sv-per-004145,4979,mx-sv-doc-001549,3,,-1
mx-sv-per-004145,4980,mx-sv-doc-001549,219,,-2
mx-sv-per-004145,4981,mx-sv-doc-001549,3,,1
mx-sv-per-004146,4982,mx-sv-doc-001549,219,Vecindad,1
mx-sv-per-004146,4983,mx-sv-doc-001549,3,Vecindad,1
mx-sv-per-004149,4984,mx-sv-doc-001550,3,,-1
mx-sv-per-004149,4985,mx-sv-doc-001550,3,,1
mx-sv-per-000731,4986,mx-sv-doc-001550,3,,1
mx-sv-per-000809,4987,mx-sv-doc-001550,3,Vecindad,1
mx-sv-per-004150,4988,mx-sv-doc-001551,3,,-1
mx-sv-per-004150,4989,mx-sv-doc-001551,3,,1
mx-sv-per-004151,4990,mx-sv-doc-001551,3,Vecindad,1
mx-sv-per-004152,4991,mx-sv-doc-001551,3,Vecindad,1
mx-sv-per-004101,4992,mx-sv-doc-001551,3,Vecindad,1
mx-sv-per-004154,4993,mx-sv-doc-001552,146,,1
mx-sv-per-004155,4994,mx-sv-doc-001553,146,,1
mx-sv-per-004156,4995,mx-sv-doc-001554,146,,1
mx-sv-per-004157,4996,mx-sv-doc-001555,146,,1
mx-sv-per-004158,4997,mx-sv-doc-001556,146,,1
mx-sv-per-004159,4998,mx-sv-doc-001557,146,,1
mx-sv-per-004160,4999,mx-sv-doc-001558,146,,1
mx-sv-per-004161,5001,mx-sv-doc-001559,146,,1
mx-sv-per-004162,5002,mx-sv-doc-001560,146,,1
mx-sv-per-004163,5004,mx-sv-doc-001561,146,,1
mx-sv-per-004164,5005,mx-sv-doc-001562,146,,1
mx-sv-per-004165,5006,mx-sv-doc-001563,146,,1
mx-sv-per-004166,5007,mx-sv-doc-001564,146,,1
mx-sv-per-004167,5008,mx-sv-doc-001565,146,,1
mx-sv-per-004168,5009,mx-sv-doc-001566,146,,1
mx-sv-per-004169,5010,mx-sv-doc-001567,146,,1
mx-sv-per-004170,5010,mx-sv-doc-001567,146,,1
mx-sv-per-004169,5011,mx-sv-doc-001567,261,lugar anterior 1,-1
mx-sv-per-004171,5012,mx-sv-doc-001568,146,,1
mx-sv-per-004172,5013,mx-sv-doc-001569,146,lugar anterior 1,-1
mx-sv-per-004172,5014,mx-sv-doc-001569,146,,1
mx-sv-per-004173,5015,mx-sv-doc-001570,146,,1
mx-sv-per-004174,5016,mx-sv-doc-001571,146,,1
mx-sv-per-004175,5017,mx-sv-doc-001572,146,,1
mx-sv-per-004176,5018,mx-sv-doc-001573,146,,1
mx-sv-per-004177,5019,mx-sv-doc-001574,146,lugar anterior 1,-1
mx-sv-per-004177,5020,mx-sv-doc-001574,146,,1
mx-sv-per-004178,5021,mx-sv-doc-001575,240,lugar anterior 1,-1
mx-sv-per-004178,5022,mx-sv-doc-001575,146,,1
mx-sv-per-004179,5023,mx-sv-doc-001576,146,,1
mx-sv-per-004180,5024,mx-sv-doc-001577,146,,1
mx-sv-per-004181,5025,mx-sv-doc-001578,146,,1
mx-sv-per-004182,5026,mx-sv-doc-001579,146,,1
mx-sv-per-004183,5027,mx-sv-doc-001579,146,,1
mx-sv-per-004184,5028,mx-sv-doc-001580,146,,1
mx-sv-per-004185,5029,mx-sv-doc-001581,146,,1
mx-sv-per-004186,5030,mx-sv-doc-001582,146,,1
mx-sv-per-004187,5031,mx-sv-doc-001583,86,lugar anterior 1,-1
mx-sv-per-004187,5032,mx-sv-doc-001583,146,,1
mx-sv-per-004188,5033,mx-sv-doc-001584,146,,1
mx-sv-per-004189,5034,mx-sv-doc-001585,146,,1
mx-sv-per-004189,5035,mx-sv-doc-001585,146,lugar anterior 1,-1
mx-sv-per-004190,5036,mx-sv-doc-001586,146,,1
mx-sv-per-004191,5037,mx-sv-doc-001587,146,,1
mx-sv-per-004192,5038,mx-sv-doc-001588,146,,1
mx-sv-per-004193,5039,mx-sv-doc-001589,146,,1
mx-sv-per-004194,5040,mx-sv-doc-001590,146,,1
mx-sv-per-004195,5041,mx-sv-doc-001591,146,,1
mx-sv-per-004196,5042,mx-sv-doc-001592,146,,1
mx-sv-per-004197,5043,mx-sv-doc-001593,146,,1
mx-sv-per-004198,5044,mx-sv-doc-001594,146,,1
mx-sv-per-004199,5045,mx-sv-doc-001595,146,,1
mx-sv-per-004200,5046,mx-sv-doc-001596,146,lugar anterior 1,-1
mx-sv-per-004200,5047,mx-sv-doc-001596,146,,1
mx-sv-per-004201,5048,mx-sv-doc-001597,146,,1
mx-sv-per-004202,5049,mx-sv-doc-001598,146,,1
mx-sv-per-004203,5050,mx-sv-doc-001599,146,,1
mx-sv-per-004204,5051,mx-sv-doc-001600,146,,1
mx-sv-per-004205,5052,mx-sv-doc-001601,146,,1
mx-sv-per-004206,5053,mx-sv-doc-001602,146,,1
mx-sv-per-004207,5054,mx-sv-doc-001603,146,,1
mx-sv-per-004208,5055,mx-sv-doc-001604,146,,1
mx-sv-per-004209,5056,mx-sv-doc-001605,155,lugar anterior 1,-1
mx-sv-per-004209,5057,mx-sv-doc-001605,146,,1
mx-sv-per-004210,5058,mx-sv-doc-001606,146,,1
mx-sv-per-004211,5059,mx-sv-doc-001607,146,,1
mx-sv-per-004212,5060,mx-sv-doc-001608,146,,1
mx-sv-per-004213,5061,mx-sv-doc-001609,146,,1
mx-sv-per-004214,5062,mx-sv-doc-001610,146,lugar anterior 1,-1
mx-sv-per-004214,5063,mx-sv-doc-001610,146,,1
mx-sv-per-004215,5064,mx-sv-doc-001611,146,,1
mx-sv-per-004216,5065,mx-sv-doc-001612,146,,1
mx-sv-per-004217,5066,mx-sv-doc-001613,146,,1
mx-sv-per-004218,5067,mx-sv-doc-001614,146,,1
mx-sv-per-004219,5068,mx-sv-doc-001615,146,,1
mx-sv-per-004220,5069,mx-sv-doc-001616,146,lugar anterior 1,-1
mx-sv-per-004220,5070,mx-sv-doc-001616,146,,1
mx-sv-per-004221,5071,mx-sv-doc-001617,146,,1
mx-sv-per-004222,5072,mx-sv-doc-001618,146,,1
mx-sv-per-004223,5073,mx-sv-doc-001619,146,lugar anterior 1,-1
mx-sv-per-004223,5074,mx-sv-doc-001619,146,,1
mx-sv-per-004224,5075,mx-sv-doc-001620,146,,1
mx-sv-per-004225,5076,mx-sv-doc-001621,146,lugar anterior 1,1
mx-sv-per-004225,5077,mx-sv-doc-001621,146,,1
mx-sv-per-004226,5078,mx-sv-doc-001622,146,,1
mx-sv-per-004227,5079,mx-sv-doc-001623,146,,1
mx-sv-per-004228,5080,mx-sv-doc-001624,146,,1
mx-sv-per-004229,5081,mx-sv-doc-001625,146,,1
mx-sv-per-004230,5082,mx-sv-doc-001626,146,,1
mx-sv-per-004231,5083,mx-sv-doc-001627,146,,1
mx-sv-per-004232,5084,mx-sv-doc-001628,146,,1
mx-sv-per-004233,5085,mx-sv-doc-001629,146,lugar anterior 1,-1
mx-sv-per-004233,5086,mx-sv-doc-001629,146,,1
mx-sv-per-004234,5087,mx-sv-doc-001630,146,,1
mx-sv-per-004235,5088,mx-sv-doc-001631,146,,1
mx-sv-per-004236,5089,mx-sv-doc-001632,146,,1
mx-sv-per-004237,5090,mx-sv-doc-001633,146,lugar anterior 1,-1
mx-sv-per-004237,5091,mx-sv-doc-001633,146,,1
mx-sv-per-004238,5092,mx-sv-doc-001634,146,,1
mx-sv-per-004239,5093,mx-sv-doc-001635,146,,1
mx-sv-per-004240,5094,mx-sv-doc-001636,146,,1
mx-sv-per-004241,5095,mx-sv-doc-001637,146,,1
mx-sv-per-004242,5096,mx-sv-doc-001638,146,,1
mx-sv-per-004243,5097,mx-sv-doc-001639,146,,1
mx-sv-per-004244,5098,mx-sv-doc-001640,146,,1
mx-sv-per-004245,5099,mx-sv-doc-001641,146,,1
mx-sv-per-004246,5100,mx-sv-doc-001642,146,,1
mx-sv-per-004247,5101,mx-sv-doc-001643,146,,1
mx-sv-per-004248,5102,mx-sv-doc-001644,146,lugar anterior 1,-1
mx-sv-per-004248,5103,mx-sv-doc-001644,146,,1
mx-sv-per-004249,5104,mx-sv-doc-001645,146,lugar anterior 1,-1
mx-sv-per-004249,5105,mx-sv-doc-001645,146,,1
mx-sv-per-004250,5106,mx-sv-doc-001646,146,,1
mx-sv-per-004251,5107,mx-sv-doc-001647,146,,1
mx-sv-per-004252,5108,mx-sv-doc-001648,146,,1
mx-sv-per-004253,5109,mx-sv-doc-001649,146,,1
mx-sv-per-004254,5110,mx-sv-doc-001650,146,,1
mx-sv-per-004255,5111,mx-sv-doc-001651,146,,1
mx-sv-per-004256,5112,mx-sv-doc-001651,146,,1
mx-sv-per-004257,5113,mx-sv-doc-001652,146,,1
mx-sv-per-004258,5114,mx-sv-doc-001653,70,lugar anterior 1,-1
mx-sv-per-004258,5115,mx-sv-doc-001653,146,,1
mx-sv-per-004259,5116,mx-sv-doc-001654,146,,1
mx-sv-per-004260,5117,mx-sv-doc-001655,146,,1
mx-sv-per-004261,5118,mx-sv-doc-001656,146,,1
mx-sv-per-004262,5119,mx-sv-doc-001657,146,,1
mx-sv-per-004263,5120,mx-sv-doc-001658,146,,1
mx-sv-per-004264,5121,mx-sv-doc-001659,146,lugar anterior 1,-1
mx-sv-per-004264,5122,mx-sv-doc-001659,146,,1
mx-sv-per-004265,5123,mx-sv-doc-001660,146,,1
mx-sv-per-004266,5124,mx-sv-doc-001661,146,,1
mx-sv-per-004267,5125,mx-sv-doc-001662,146,,1
mx-sv-per-004268,5126,mx-sv-doc-001663,146,lugar anterior 1,-1
mx-sv-per-004268,5127,mx-sv-doc-001663,146,,1
mx-sv-per-004269,5128,mx-sv-doc-001664,146,,1
mx-sv-per-004270,5128,mx-sv-doc-001664,146,,1
mx-sv-per-004271,5129,mx-sv-doc-001665,146,,1
mx-sv-per-004272,5130,mx-sv-doc-001666,146,,1
mx-sv-per-004273,5131,mx-sv-doc-001667,146,,1
mx-sv-per-004274,5132,mx-sv-doc-001668,146,,1
mx-sv-per-004275,5133,mx-sv-doc-001669,146,,1
mx-sv-per-004276,5134,mx-sv-doc-001670,146,,1
mx-sv-per-004277,5135,mx-sv-doc-001671,146,lugar anterior 1,-1
mx-sv-per-004277,5136,mx-sv-doc-001671,146,,1
mx-sv-per-004278,5137,mx-sv-doc-001672,146,,1
mx-sv-per-004279,5138,mx-sv-doc-001673,146,,1
mx-sv-per-004280,5139,mx-sv-doc-001674,146,,1
mx-sv-per-004281,5140,mx-sv-doc-001675,146,,1
mx-sv-per-004282,5141,mx-sv-doc-001676,146,,1
